Rental_ID,Customer_Type,Customer_Gender,Customer_Age,License_Type
852,Tourist,Female,55,Sri Lankan
853,Local,Female,32,International
854,Corporate,Male,61,Sri Lankan
855,Local,Female,23,Sri Lankan
856,Tourist,Female,68,Sri Lankan
857,Local,Female,35,International
858,Corporate,Male,57,International
859,Corporate,Female,26,Sri Lankan
860,Corporate,Male,28,International
861,Tourist,Female,60,International
862,Corporate,Female,69,International
863,Local,Male,25,Sri Lankan
864,Corporate,Female,27,International
865,Corporate,Male,22,Sri Lankan
866,Local,Female,30,International
867,Local,Male,30,Sri Lankan
868,Tourist,Male,68,Sri Lankan
869,Tourist,Male,35,International
870,Corporate,Female,58,Sri Lankan
871,Tourist,Female,34,Sri Lankan
872,Corporate,Male,24,International
873,Local,Female,31,International
874,Corporate,Female,32,Sri Lankan
875,Corporate,Female,38,International
876,Corporate,Female,42,Sri Lankan
877,Tourist,Male,41,Sri Lankan
878,Corporate,Male,55,International
879,Tourist,Male,41,International
880,Corporate,Male,46,Sri Lankan
881,Tourist,Female,43,Sri Lankan
882,Corporate,Male,68,Sri Lankan
883,Corporate,Male,54,Sri Lankan
884,Tourist,Female,46,International
885,Local,Female,38,International
886,Corporate,Male,58,Sri Lankan
887,Tourist,Male,44,International
888,Corporate,Female,30,International
889,Tourist,Male,58,International
890,Tourist,Male,30,Sri Lankan
891,Tourist,Female,26,International
892,Tourist,Male,68,Sri Lankan
893,Tourist,Male,55,International
894,Corporate,Male,69,Sri Lankan
895,Corporate,Female,47,Sri Lankan
896,Corporate,Male,51,International
897,Corporate,Female,64,Sri Lankan
898,Tourist,Male,46,Sri Lankan
899,Corporate,Female,47,International
900,Tourist,Female,37,International
901,Local,Male,38,International
902,Local,Female,36,Sri Lankan
903,Local,Male,61,Sri Lankan
904,Tourist,Male,21,Sri Lankan
905,Corporate,Male,64,International
906,Local,Male,55,International
907,Corporate,Male,60,International
908,Tourist,Male,47,Sri Lankan
909,Corporate,Female,56,Sri Lankan
910,Corporate,Male,28,Sri Lankan
911,Corporate,Male,52,Sri Lankan
912,Tourist,Female,38,International
913,Local,Female,33,Sri Lankan
914,Tourist,Female,51,Sri Lankan
915,Tourist,Female,44,International
916,Corporate,Female,22,Sri Lankan
917,Corporate,Female,57,Sri Lankan
918,Corporate,Male,30,International
919,Corporate,Female,51,International
920,Tourist,Female,30,Sri Lankan
921,Tourist,Male,24,International
922,Local,Male,59,International
923,Local,Male,68,Sri Lankan
924,Tourist,Female,34,Sri Lankan
925,Local,Female,47,Sri Lankan
926,Corporate,Male,61,Sri Lankan
927,Tourist,Male,54,Sri Lankan
928,Local,Male,69,Sri Lankan
929,Corporate,Male,23,Sri Lankan
930,Tourist,Female,60,Sri Lankan
931,Tourist,Female,45,International
932,Corporate,Male,37,Sri Lankan
933,Corporate,Female,41,International
934,Tourist,Female,31,International
935,Corporate,Female,49,Sri Lankan
936,Local,Male,46,International
937,Corporate,Male,56,Sri Lankan
938,Corporate,Female,63,International
939,Tourist,Male,64,International
940,Local,Female,33,International
941,Tourist,Male,59,Sri Lankan
942,Local,Male,23,Sri Lankan
943,Local,Female,26,Sri Lankan
944,Corporate,Male,64,Sri Lankan
945,Corporate,Female,31,Sri Lankan
946,Tourist,Male,24,Sri Lankan
947,Local,Female,21,Sri Lankan
948,Corporate,Male,53,Sri Lankan
949,Local,Male,64,International
950,Local,Female,24,International
951,Local,Female,67,Sri Lankan
952,Local,Female,62,International
953,Corporate,Male,33,International
954,Corporate,Female,34,Sri Lankan
955,Local,Female,22,Sri Lankan
956,Local,Male,28,Sri Lankan
957,Tourist,Male,36,Sri Lankan
958,Tourist,Female,36,Sri Lankan
959,Corporate,Female,23,International
960,Tourist,Female,56,International
961,Corporate,Female,44,International
962,Corporate,Male,39,International
963,Corporate,Female,41,Sri Lankan
964,Local,Male,29,International
965,Local,Male,61,International
966,Local,Male,58,Sri Lankan
967,Corporate,Female,40,Sri Lankan
968,Corporate,Female,61,International
969,Corporate,Female,69,Sri Lankan
970,Local,Female,41,Sri Lankan
971,Corporate,Male,52,Sri Lankan
972,Tourist,Female,69,Sri Lankan
973,Tourist,Male,42,Sri Lankan
974,Corporate,Female,54,International
975,Corporate,Male,37,International
976,Local,Female,45,Sri Lankan
977,Local,Male,62,International
978,Local,Male,34,International
979,Corporate,Female,53,International
980,Corporate,Female,22,Sri Lankan
981,Local,Male,26,International
982,Tourist,Male,39,Sri Lankan
983,Local,Male,23,International
984,Tourist,Female,46,Sri Lankan
985,Tourist,Male,21,Sri Lankan
986,Corporate,Male,64,International
987,Local,Male,44,International
988,Corporate,Male,24,International
989,Tourist,Male,42,Sri Lankan
990,Corporate,Female,63,International
991,Tourist,Female,53,Sri Lankan
992,Local,Male,31,Sri Lankan
993,Local,Male,28,International
994,Tourist,Female,64,Sri Lankan
995,Tourist,Male,28,International
996,Corporate,Male,54,International
997,Local,Female,44,International
998,Corporate,Female,63,International
999,Tourist,Male,52,Sri Lankan
1000,Tourist,Female,42,Sri Lankan
1001,Corporate,Male,50,International
1002,Local,Female,22,Sri Lankan
1003,Corporate,Male,30,International
1004,Local,Male,53,International
1005,Corporate,Female,46,International
1006,Local,Female,69,Sri Lankan
1007,Corporate,Female,69,International
1008,Corporate,Female,44,International
1009,Local,Female,61,International
1010,Tourist,Male,45,Sri Lankan
1011,Local,Male,35,Sri Lankan
1012,Corporate,Male,47,International
1013,Corporate,Female,37,International
1014,Local,Female,36,International
1015,Local,Female,62,International
1016,Tourist,Female,40,Sri Lankan
1017,Local,Female,31,International
1018,Local,Male,63,Sri Lankan
1019,Corporate,Female,43,International
1020,Local,Male,53,Sri Lankan
1021,Tourist,Male,53,Sri Lankan
1022,Tourist,Male,33,Sri Lankan
1023,Tourist,Male,26,Sri Lankan
1024,Local,Male,61,International
1025,Local,Male,54,International
1026,Corporate,Female,28,International
1027,Tourist,Male,38,International
1028,Local,Female,44,International
1029,Corporate,Female,23,International
1030,Corporate,Female,57,International
1031,Tourist,Female,56,International
1032,Tourist,Male,59,International
1033,Corporate,Male,55,International
1034,Corporate,Male,68,Sri Lankan
1035,Local,Female,40,Sri Lankan
1036,Tourist,Male,69,Sri Lankan
1037,Tourist,Male,55,International
1038,Local,Male,26,Sri Lankan
1039,Local,Male,42,Sri Lankan
1040,Corporate,Female,22,Sri Lankan
1041,Tourist,Male,47,International
1042,Tourist,Female,43,International
1043,Local,Male,39,Sri Lankan
1044,Corporate,Male,69,International
1045,Corporate,Male,41,International
1046,Tourist,Male,32,International
1047,Tourist,Female,21,International
1048,Local,Female,62,Sri Lankan
1049,Corporate,Male,57,Sri Lankan
1050,Local,Female,46,International
1051,Local,Male,68,International
1052,Local,Male,53,International
1053,Tourist,Female,51,Sri Lankan
1054,Corporate,Female,33,International
1055,Corporate,Male,68,Sri Lankan
1056,Tourist,Male,58,Sri Lankan
1057,Local,Male,51,Sri Lankan
1058,Tourist,Male,21,Sri Lankan
1059,Tourist,Male,58,International
1060,Corporate,Male,64,Sri Lankan
1061,Tourist,Female,54,Sri Lankan
1062,Local,Male,30,International
1063,Corporate,Male,57,International
1064,Local,Female,21,Sri Lankan
1065,Tourist,Female,55,International
1066,Local,Male,28,International
1067,Local,Male,53,International
1068,Tourist,Female,54,Sri Lankan
1069,Tourist,Male,45,Sri Lankan
1070,Local,Female,59,International
1071,Local,Male,48,International
1072,Corporate,Male,61,International
1073,Local,Male,68,Sri Lankan
1074,Corporate,Female,21,Sri Lankan
1075,Local,Female,44,Sri Lankan
1076,Local,Female,58,International
1077,Corporate,Male,56,International
1078,Local,Female,54,Sri Lankan
1079,Tourist,Male,49,Sri Lankan
1080,Tourist,Female,30,International
1081,Local,Female,57,International
1082,Local,Female,26,Sri Lankan
1083,Local,Male,68,Sri Lankan
1084,Local,Female,69,Sri Lankan
1085,Tourist,Female,31,International
1086,Local,Male,60,International
1087,Tourist,Male,40,Sri Lankan
1088,Tourist,Male,28,International
1089,Corporate,Female,41,Sri Lankan
1090,Local,Male,33,Sri Lankan
1091,Local,Male,51,International
1092,Tourist,Female,54,Sri Lankan
1093,Corporate,Female,31,Sri Lankan
1094,Local,Male,63,International
1095,Tourist,Male,51,International
1096,Corporate,Female,27,Sri Lankan
1097,Corporate,Male,57,Sri Lankan
1098,Tourist,Female,22,International
1099,Corporate,Male,26,International
1100,Corporate,Male,26,Sri Lankan
1101,Local,Male,45,Sri Lankan
1102,Local,Male,35,International
1103,Corporate,Female,23,International
1104,Corporate,Female,42,International
1105,Tourist,Female,21,Sri Lankan
1106,Local,Female,50,Sri Lankan
1107,Tourist,Male,52,Sri Lankan
1108,Local,Female,30,Sri Lankan
1109,Tourist,Male,31,Sri Lankan
1110,Local,Male,56,Sri Lankan
1111,Tourist,Male,26,International
1112,Corporate,Female,36,Sri Lankan
1113,Local,Female,40,International
1114,Corporate,Male,25,International
1115,Local,Male,51,Sri Lankan
1116,Corporate,Female,56,Sri Lankan
1117,Corporate,Male,34,International
1118,Local,Male,47,International
1119,Corporate,Male,63,International
1120,Local,Male,66,Sri Lankan
1121,Local,Male,43,International
1122,Tourist,Female,56,Sri Lankan
1123,Corporate,Male,67,International
1124,Corporate,Female,41,International
1125,Tourist,Male,44,International
1126,Local,Female,64,Sri Lankan
1127,Local,Male,52,Sri Lankan
1128,Local,Male,27,International
1129,Local,Male,56,Sri Lankan
1130,Tourist,Female,64,Sri Lankan
1131,Local,Female,41,International
1132,Tourist,Female,42,Sri Lankan
1133,Local,Female,40,International
1134,Local,Male,40,International
1135,Local,Male,68,Sri Lankan
1136,Tourist,Female,36,International
1137,Tourist,Male,34,Sri Lankan
1138,Local,Female,31,International
1139,Tourist,Male,28,Sri Lankan
1140,Tourist,Male,21,Sri Lankan
1141,Corporate,Female,43,Sri Lankan
1142,Tourist,Female,42,International
1143,Tourist,Female,21,Sri Lankan
1144,Corporate,Female,27,Sri Lankan
1145,Tourist,Male,62,International
1146,Corporate,Male,42,Sri Lankan
1147,Local,Female,68,International
1148,Tourist,Male,46,International
1149,Local,Male,22,International
1150,Tourist,Female,54,Sri Lankan
1151,Local,Male,65,Sri Lankan
1152,Tourist,Female,48,International
1153,Tourist,Male,34,International
1154,Local,Male,65,International
1155,Tourist,Male,41,International
1156,Corporate,Male,40,International
1157,Tourist,Male,51,Sri Lankan
1158,Tourist,Male,27,Sri Lankan
1159,Local,Female,26,Sri Lankan
1160,Corporate,Male,45,International
1161,Corporate,Female,45,Sri Lankan
1162,Local,Male,55,Sri Lankan
1163,Tourist,Female,52,Sri Lankan
1164,Local,Male,31,International
1165,Local,Male,37,Sri Lankan
1166,Local,Female,67,International
1167,Corporate,Male,56,International
1168,Local,Male,46,International
1169,Local,Male,32,International
1170,Tourist,Female,30,International
1171,Tourist,Male,29,Sri Lankan
1172,Local,Female,34,International
1173,Local,Male,53,Sri Lankan
1174,Local,Male,34,International
1175,Tourist,Female,27,International
1176,Tourist,Male,41,International
1177,Corporate,Male,61,International
1178,Local,Female,35,International
1179,Corporate,Female,49,Sri Lankan
1180,Local,Female,29,International
1181,Tourist,Female,40,Sri Lankan
1182,Local,Male,48,International
1183,Tourist,Male,32,Sri Lankan
1184,Local,Male,35,International
1185,Corporate,Female,49,Sri Lankan
1186,Local,Female,35,International
1187,Corporate,Male,22,Sri Lankan
1188,Local,Male,22,International
1189,Tourist,Male,56,International
1190,Local,Male,28,Sri Lankan
1191,Tourist,Female,22,Sri Lankan
1192,Corporate,Male,36,Sri Lankan
1193,Tourist,Female,54,Sri Lankan
1194,Local,Female,56,International
1195,Local,Female,36,International
1196,Local,Female,53,Sri Lankan
1197,Local,Male,69,Sri Lankan
1198,Corporate,Female,48,International
1199,Tourist,Female,33,Sri Lankan
1200,Tourist,Female,38,Sri Lankan
1201,Corporate,Male,68,Sri Lankan
1202,Local,Female,56,International
1203,Tourist,Male,21,Sri Lankan
1204,Corporate,Female,44,Sri Lankan
1205,Tourist,Male,52,International
1206,Corporate,Male,50,International
1207,Corporate,Male,26,Sri Lankan
1208,Local,Male,54,Sri Lankan
1209,Local,Male,27,International
1210,Corporate,Female,33,Sri Lankan
1211,Local,Female,35,International
1212,Local,Female,56,Sri Lankan
1213,Tourist,Female,45,International
1214,Corporate,Female,31,International
1215,Tourist,Female,61,Sri Lankan
1216,Corporate,Male,28,Sri Lankan
1217,Tourist,Female,51,Sri Lankan
1218,Corporate,Male,25,Sri Lankan
1219,Corporate,Female,40,International
1220,Corporate,Female,39,Sri Lankan
1221,Corporate,Female,21,International
1222,Tourist,Female,50,International
1223,Corporate,Female,68,International
1224,Tourist,Male,44,International
1225,Corporate,Male,41,International
1226,Corporate,Female,57,International
1227,Corporate,Female,34,Sri Lankan
1228,Local,Male,51,International
1229,Tourist,Male,66,International
1230,Corporate,Female,56,International
1231,Tourist,Male,42,International
1232,Tourist,Female,37,Sri Lankan
1233,Tourist,Female,36,International
1234,Tourist,Female,29,International
1235,Tourist,Male,38,Sri Lankan
1236,Local,Female,68,International
1237,Tourist,Male,21,Sri Lankan
1238,Tourist,Male,36,Sri Lankan
1239,Tourist,Female,36,International
1240,Local,Male,44,International
1241,Corporate,Female,58,Sri Lankan
1242,Tourist,Female,50,Sri Lankan
1243,Corporate,Female,62,International
1244,Local,Male,40,International
1245,Corporate,Male,36,International
1246,Tourist,Female,56,Sri Lankan
1247,Local,Male,66,Sri Lankan
1248,Corporate,Female,30,International
1249,Local,Female,40,International
1250,Corporate,Female,24,International
1251,Tourist,Male,33,International
1252,Local,Male,36,International
1253,Tourist,Male,41,Sri Lankan
1254,Corporate,Female,24,International
1255,Tourist,Male,66,Sri Lankan
1256,Tourist,Female,25,Sri Lankan
1257,Local,Male,37,International
1258,Local,Male,67,International
1259,Local,Male,61,International
1260,Corporate,Female,69,International
1261,Local,Male,26,Sri Lankan
1262,Tourist,Male,25,International
1263,Local,Male,51,International
1264,Local,Female,58,Sri Lankan
1265,Tourist,Male,29,International
1266,Tourist,Male,48,Sri Lankan
1267,Tourist,Male,63,International
1268,Corporate,Female,23,International
1269,Tourist,Male,69,International
1270,Corporate,Female,59,Sri Lankan
1271,Corporate,Male,47,Sri Lankan
1272,Corporate,Male,50,International
1273,Tourist,Male,21,International
1274,Tourist,Female,30,International
1275,Tourist,Female,31,International
1276,Local,Female,45,Sri Lankan
1277,Local,Female,42,Sri Lankan
1278,Local,Male,64,International
1279,Local,Male,23,International
1280,Local,Female,37,Sri Lankan
1281,Local,Male,69,International
1282,Corporate,Female,46,International
1283,Local,Male,43,Sri Lankan
1284,Corporate,Male,69,Sri Lankan
1285,Tourist,Female,27,Sri Lankan
1286,Local,Female,63,Sri Lankan
1287,Corporate,Female,59,International
1288,Local,Male,23,Sri Lankan
1289,Tourist,Male,49,International
1290,Local,Male,38,International
1291,Corporate,Female,21,International
1292,Corporate,Female,63,Sri Lankan
1293,Corporate,Male,43,Sri Lankan
1294,Local,Male,26,International
1295,Corporate,Female,33,International
1296,Tourist,Male,26,Sri Lankan
1297,Tourist,Male,33,International
1298,Local,Male,65,Sri Lankan
1299,Corporate,Female,30,Sri Lankan
1300,Tourist,Female,60,International
1301,Local,Female,22,Sri Lankan
1302,Local,Female,67,International
1303,Tourist,Female,42,Sri Lankan
1304,Local,Female,55,International
1305,Local,Male,25,Sri Lankan
1306,Corporate,Female,53,International
1307,Tourist,Female,57,Sri Lankan
1308,Local,Female,69,Sri Lankan
1309,Tourist,Male,21,International
1310,Tourist,Female,56,Sri Lankan
1311,Corporate,Female,63,International
1312,Tourist,Male,44,International
1313,Local,Female,59,Sri Lankan
1314,Local,Male,23,Sri Lankan
1315,Local,Female,26,International
1316,Tourist,Male,47,International
1317,Tourist,Male,32,International
1318,Tourist,Female,66,Sri Lankan
1319,Local,Male,27,Sri Lankan
1320,Local,Female,58,International
1321,Tourist,Male,56,International
1322,Corporate,Male,53,International
1323,Local,Male,67,Sri Lankan
1324,Tourist,Male,68,International
1325,Corporate,Male,40,International
1326,Corporate,Female,66,Sri Lankan
1327,Corporate,Female,30,Sri Lankan
1328,Tourist,Female,68,International
1329,Corporate,Male,33,International
1330,Tourist,Female,25,Sri Lankan
1331,Corporate,Male,51,Sri Lankan
1332,Tourist,Female,25,International
1333,Local,Male,65,International
1334,Tourist,Female,30,Sri Lankan
1335,Corporate,Male,39,International
1336,Tourist,Female,47,International
1337,Tourist,Female,61,International
